Invoice_ID,month,Product_Type,Quantity,Unit_Price,Total_Sale,Customer_Type,Location,Payment_Mode,Service_Type
INV02197,July,Filter Cartridge,1,10930,10930,Institution,Uptown,Online,New Purchase
INV02198,July,Accessories,3,19764,59292,Household,Industrial Area,Cash,New Purchase
INV02199,July,Accessories,1,17164,17164,Business,Industrial Area,Online,New Purchase
INV02200,July,Filter Cartridge,1,9743,9743,Business,City Center,Online,New Purchase
INV02201,July,Filter Cartridge,3,22930,68790,Institution,Downtown,Cash,Cartridge Replacement
INV02202,July,Industrial Filter,2,5000,10000,Business,Suburbs,Cash,Maintenance
INV02203,July,Maintenance,3,10094,30282,Business,City Center,Card,Cartridge Replacement
INV02204,July,Filter Cartridge,2,11845,23690,Business,Suburbs,Online,Maintenance
INV02205,July,Filter Cartridge,1,22601,22601,Household,Uptown,Card,New Purchase
INV02206,July,Industrial Filter,1,15453,15453,Institution,Suburbs,Cash,Cartridge Replacement
INV02207,July,Water Purifier,1,18094,18094,Business,City Center,Online,New Purchase
INV02208,July,Maintenance,1,5000,5000,Institution,Industrial Area,Cash,Cartridge Replacement
INV02209,July,Industrial Filter,1,5000,5000,Household,Industrial Area,Cash,New Purchase
INV02210,July,Filter Cartridge,2,35873,71746,Business,Downtown,Card,New Purchase
INV02211,July,Filter Cartridge,1,5000,5000,Business,Suburbs,Cash,Maintenance
INV02212,July,Accessories,2,5000,10000,Institution,Suburbs,Cash,New Purchase
INV02213,July,Industrial Filter,3,40687,122061,Institution,Downtown,Online,Maintenance
INV02214,July,Water Purifier,2,5000,10000,Institution,Downtown,Online,Cartridge Replacement
INV02215,July,Industrial Filter,3,5000,15000,Household,Uptown,Online,New Purchase
INV02216,July,Maintenance,3,13376,40128,Institution,Downtown,Card,New Purchase
INV02217,July,Industrial Filter,2,20044,40088,Business,Uptown,Cash,New Purchase
INV02218,July,Filter Cartridge,1,18918,18918,Institution,Suburbs,Online,Maintenance
INV02219,July,Accessories,2,11208,22416,Business,Industrial Area,Cash,Maintenance
INV02220,July,Accessories,3,6839,20517,Household,City Center,Cash,New Purchase
INV02221,July,Industrial Filter,1,5889,5889,Institution,Industrial Area,Online,Maintenance
INV02222,July,Maintenance,2,23606,47212,Household,Downtown,Online,New Purchase
INV02223,July,Water Purifier,1,5000,5000,Business,Downtown,Card,New Purchase
INV02224,July,Filter Cartridge,2,18593,37186,Institution,Suburbs,Cash,Cartridge Replacement
INV02225,July,Industrial Filter,2,5000,10000,Business,Downtown,Card,New Purchase
INV02226,July,Accessories,2,6130,12260,Business,Downtown,Cash,New Purchase
INV02227,July,Water Purifier,2,5000,10000,Institution,Industrial Area,Card,Cartridge Replacement
INV02228,July,Maintenance,3,5000,15000,Institution,Downtown,Card,New Purchase
INV02229,July,Maintenance,1,5000,5000,Household,City Center,Card,New Purchase
INV02230,July,Water Purifier,1,5000,5000,Business,City Center,Cash,New Purchase
INV02231,July,Maintenance,1,10763,10763,Institution,Industrial Area,Cash,New Purchase
INV02232,July,Industrial Filter,1,5000,5000,Institution,Uptown,Online,New Purchase
INV02233,July,Accessories,2,14365,28730,Household,Uptown,Card,New Purchase
INV02234,July,Water Purifier,2,5000,10000,Household,Suburbs,Online,Cartridge Replacement
INV02235,July,Industrial Filter,2,23329,46658,Business,Suburbs,Cash,Cartridge Replacement
INV02236,July,Water Purifier,4,13297,53188,Business,City Center,Cash,New Purchase
INV02237,July,Filter Cartridge,1,30885,30885,Institution,City Center,Online,New Purchase
INV02238,July,Filter Cartridge,3,22111,66333,Business,Downtown,Card,New Purchase
INV02239,July,Filter Cartridge,2,31072,62144,Business,Downtown,Online,Cartridge Replacement
INV02240,July,Water Purifier,2,43993,87986,Household,City Center,Cash,Maintenance
INV02241,July,Industrial Filter,3,38458,115374,Household,City Center,Cash,New Purchase
INV02242,July,Maintenance,1,5000,5000,Institution,Industrial Area,Cash,New Purchase
INV02243,July,Industrial Filter,2,8741,17482,Business,City Center,Card,Maintenance
INV02244,July,Industrial Filter,2,15507,31014,Institution,Industrial Area,Card,Cartridge Replacement
INV02245,July,Maintenance,1,18841,18841,Household,Industrial Area,Cash,New Purchase
INV02246,July,Accessories,2,5000,10000,Business,Suburbs,Card,Cartridge Replacement
INV02247,July,Maintenance,4,27505,110020,Business,Suburbs,Card,Maintenance
INV02248,July,Water Purifier,3,21418,64254,Institution,Downtown,Cash,Cartridge Replacement
INV02249,July,Water Purifier,3,5000,15000,Institution,City Center,Online,New Purchase
INV02250,July,Maintenance,3,5000,15000,Business,City Center,Cash,Cartridge Replacement
INV02251,July,Water Purifier,1,5000,5000,Business,Industrial Area,Card,New Purchase
INV02252,July,Accessories,4,5184,20736,Institution,Uptown,Online,Cartridge Replacement
INV02253,July,Water Purifier,3,5000,15000,Institution,Suburbs,Online,New Purchase
INV02254,July,Maintenance,4,41588,166352,Institution,City Center,Card,New Purchase
INV02255,July,Water Purifier,2,31091,62182,Business,Uptown,Card,Cartridge Replacement
INV02256,July,Maintenance,2,33590,67180,Business,Uptown,Online,New Purchase
INV02257,July,Industrial Filter,2,5000,10000,Household,Industrial Area,Online,New Purchase
INV02258,July,Water Purifier,3,20040,60120,Institution,Industrial Area,Online,New Purchase
INV02259,July,Filter Cartridge,1,16507,16507,Business,Downtown,Cash,Maintenance
INV02260,July,Filter Cartridge,2,5000,10000,Household,Uptown,Online,Maintenance
INV02261,July,Industrial Filter,1,17311,17311,Institution,Suburbs,Cash,New Purchase
INV02262,July,Maintenance,2,38050,76100,Household,City Center,Cash,Cartridge Replacement
INV02263,July,Industrial Filter,2,5000,10000,Household,Downtown,Cash,New Purchase
INV02264,July,Accessories,1,5000,5000,Business,Uptown,Card,New Purchase
INV02265,July,Water Purifier,1,11019,11019,Household,Downtown,Online,New Purchase
INV02266,July,Water Purifier,3,6974,20922,Institution,Industrial Area,Online,Maintenance
INV02267,July,Filter Cartridge,2,5000,10000,Household,Industrial Area,Cash,Cartridge Replacement
INV02268,July,Maintenance,2,5000,10000,Household,Suburbs,Online,New Purchase
INV02269,July,Filter Cartridge,1,5000,5000,Household,Suburbs,Online,New Purchase
INV02270,July,Water Purifier,2,21720,43440,Household,Suburbs,Cash,New Purchase
INV02271,July,Accessories,1,10354,10354,Household,City Center,Online,New Purchase
INV02272,July,Water Purifier,2,42366,84732,Institution,City Center,Online,New Purchase
INV02273,July,Filter Cartridge,1,20348,20348,Business,Uptown,Card,New Purchase
INV02274,July,Accessories,2,7412,14824,Household,Uptown,Online,Maintenance
INV02275,July,Accessories,2,5000,10000,Institution,Suburbs,Cash,Cartridge Replacement
INV02276,July,Industrial Filter,1,28610,28610,Household,Downtown,Online,New Purchase
INV02277,July,Industrial Filter,2,31939,63878,Household,Uptown,Card,New Purchase
INV02278,July,Industrial Filter,2,5000,10000,Business,Industrial Area,Card,New Purchase
INV02279,July,Accessories,1,5000,5000,Institution,Downtown,Online,Cartridge Replacement
INV02280,July,Accessories,2,32601,65202,Institution,Industrial Area,Online,Cartridge Replacement
INV02281,July,Water Purifier,1,7369,7369,Institution,Suburbs,Card,Maintenance
INV02282,July,Water Purifier,2,5887,11774,Household,Industrial Area,Online,Cartridge Replacement
INV02283,July,Accessories,1,5000,5000,Institution,Uptown,Online,Maintenance
INV02284,July,Industrial Filter,1,5000,5000,Household,Downtown,Cash,New Purchase
INV02285,July,Industrial Filter,1,5000,5000,Institution,City Center,Online,Maintenance
INV02286,July,Industrial Filter,2,10865,21730,Business,City Center,Cash,Cartridge Replacement
INV02287,July,Accessories,1,19165,19165,Business,City Center,Card,New Purchase
INV02288,August,Water Purifier,1,5000,5000,Business,City Center,Card,Maintenance
INV02289,August,Industrial Filter,3,21331,63993,Business,Industrial Area,Online,New Purchase
INV02290,August,Maintenance,2,5000,10000,Household,Suburbs,Online,Maintenance
INV02291,August,Water Purifier,1,5000,5000,Household,Industrial Area,Cash,Maintenance
INV02292,August,Industrial Filter,2,7304,14608,Household,Downtown,Card,Cartridge Replacement
INV02293,August,Filter Cartridge,3,5000,15000,Household,Downtown,Card,New Purchase
INV02294,August,Water Purifier,1,5945,5945,Institution,Uptown,Online,New Purchase
INV02295,August,Water Purifier,3,5000,15000,Household,Industrial Area,Online,New Purchase
INV02296,August,Industrial Filter,2,8677,17354,Business,Suburbs,Card,Maintenance
INV02297,August,Accessories,1,11777,11777,Institution,Downtown,Cash,Maintenance
INV02298,August,Accessories,3,18814,56442,Institution,Suburbs,Online,New Purchase
INV02299,August,Maintenance,3,5904,17712,Household,Suburbs,Online,Cartridge Replacement
INV02300,August,Filter Cartridge,4,22461,89844,Institution,Downtown,Online,New Purchase
INV02301,August,Maintenance,2,13400,26800,Household,Suburbs,Online,New Purchase
INV02302,August,Maintenance,1,5000,5000,Business,Downtown,Cash,Maintenance
INV02303,August,Water Purifier,1,5000,5000,Institution,Uptown,Cash,New Purchase
INV02304,August,Industrial Filter,1,5000,5000,Institution,Suburbs,Cash,Maintenance
INV02305,August,Industrial Filter,1,8291,8291,Business,Uptown,Online,Maintenance
INV02306,August,Accessories,4,10313,41252,Business,Uptown,Online,New Purchase
INV02307,August,Industrial Filter,3,8485,25455,Institution,Uptown,Card,Maintenance
INV02308,August,Filter Cartridge,1,13453,13453,Business,Suburbs,Card,New Purchase
INV02309,August,Filter Cartridge,1,5000,5000,Business,Suburbs,Card,New Purchase
INV02310,August,Accessories,1,5000,5000,Institution,City Center,Online,New Purchase
INV02311,August,Accessories,2,22716,45432,Household,Downtown,Card,New Purchase
INV02312,August,Water Purifier,1,12874,12874,Institution,Uptown,Online,New Purchase
INV02313,August,Industrial Filter,1,22318,22318,Institution,Industrial Area,Card,New Purchase
INV02314,August,Filter Cartridge,1,25140,25140,Household,Suburbs,Card,Maintenance
INV02315,August,Maintenance,1,5000,5000,Institution,Suburbs,Card,Cartridge Replacement
INV02316,August,Maintenance,1,5015,5015,Business,Industrial Area,Online,New Purchase
INV02317,August,Industrial Filter,2,8790,17580,Business,Downtown,Online,New Purchase
INV02318,August,Filter Cartridge,3,35679,107037,Business,Industrial Area,Online,Cartridge Replacement
INV02319,August,Water Purifier,2,5000,10000,Institution,Industrial Area,Online,New Purchase
INV02320,August,Water Purifier,2,5632,11264,Business,City Center,Online,New Purchase
INV02321,August,Accessories,2,14696,29392,Institution,Industrial Area,Card,New Purchase
INV02322,August,Filter Cartridge,2,18006,36012,Business,Suburbs,Cash,New Purchase
INV02323,August,Accessories,4,15021,60084,Institution,Uptown,Cash,New Purchase
INV02324,August,Filter Cartridge,1,5000,5000,Household,Suburbs,Online,New Purchase
INV02325,August,Industrial Filter,1,5000,5000,Institution,Uptown,Card,Maintenance
INV02326,August,Industrial Filter,3,40866,122598,Business,Uptown,Cash,New Purchase
INV02327,August,Accessories,1,14877,14877,Household,City Center,Online,Maintenance
INV02328,August,Water Purifier,2,5305,10610,Household,Uptown,Card,Maintenance
INV02329,August,Accessories,2,5000,10000,Institution,Industrial Area,Online,New Purchase
INV02330,August,Industrial Filter,1,5000,5000,Institution,Suburbs,Online,New Purchase
INV02331,August,Industrial Filter,3,6133,18399,Institution,Industrial Area,Cash,New Purchase
INV02332,August,Accessories,1,28388,28388,Household,Downtown,Card,New Purchase
INV02333,August,Accessories,4,14141,56564,Business,Suburbs,Card,Cartridge Replacement
INV02334,August,Filter Cartridge,1,17391,17391,Institution,City Center,Cash,New Purchase
INV02335,August,Water Purifier,1,24194,24194,Household,Industrial Area,Card,New Purchase
INV02336,August,Industrial Filter,3,22645,67935,Household,Industrial Area,Online,New Purchase
INV02337,August,Filter Cartridge,1,10868,10868,Institution,Downtown,Online,New Purchase
INV02338,August,Water Purifier,1,14459,14459,Institution,City Center,Card,New Purchase
INV02339,August,Filter Cartridge,2,5000,10000,Business,Uptown,Card,Maintenance
INV02340,August,Filter Cartridge,3,8298,24894,Institution,Uptown,Online,Maintenance
INV02341,August,Industrial Filter,1,29437,29437,Business,Industrial Area,Online,New Purchase
INV02342,August,Water Purifier,4,29979,119916,Household,Uptown,Card,Maintenance
INV02343,August,Maintenance,2,31958,63916,Business,City Center,Cash,New Purchase
INV02344,August,Industrial Filter,1,5038,5038,Business,City Center,Cash,New Purchase
INV02345,August,Filter Cartridge,1,11464,11464,Household,Downtown,Card,New Purchase
INV02346,August,Filter Cartridge,3,5000,15000,Business,Uptown,Cash,Maintenance
INV02347,August,Accessories,3,5000,15000,Institution,Industrial Area,Online,Maintenance
INV02348,August,Maintenance,2,5000,10000,Institution,City Center,Card,New Purchase
INV02349,August,Industrial Filter,2,5000,10000,Household,City Center,Card,Cartridge Replacement
INV02350,August,Industrial Filter,1,6448,6448,Institution,Downtown,Online,Maintenance
INV02351,August,Maintenance,1,11487,11487,Business,Uptown,Online,New Purchase
INV02352,August,Accessories,1,33210,33210,Household,Uptown,Online,New Purchase
INV02353,August,Industrial Filter,1,16756,16756,Institution,Uptown,Cash,Cartridge Replacement
INV02354,August,Industrial Filter,1,28262,28262,Institution,City Center,Cash,Maintenance
INV02355,August,Water Purifier,1,5000,5000,Business,Suburbs,Cash,Maintenance
INV02356,August,Maintenance,1,5000,5000,Institution,Suburbs,Online,New Purchase
INV02357,August,Maintenance,2,10600,21200,Institution,Uptown,Card,Cartridge Replacement
INV02358,August,Water Purifier,2,11528,23056,Business,City Center,Card,New Purchase
INV02359,August,Maintenance,3,5000,15000,Institution,Uptown,Cash,New Purchase
INV02360,August,Accessories,2,12001,24002,Business,Industrial Area,Card,Cartridge Replacement
INV02361,August,Filter Cartridge,1,5000,5000,Business,Uptown,Cash,New Purchase
INV02362,August,Water Purifier,1,36373,36373,Household,Industrial Area,Card,Maintenance
INV02363,August,Water Purifier,2,12012,24024,Institution,Uptown,Cash,New Purchase
INV02364,August,Maintenance,3,19670,59010,Business,City Center,Online,New Purchase
INV02365,August,Filter Cartridge,1,24072,24072,Household,Uptown,Online,Maintenance
INV02366,August,Water Purifier,1,13528,13528,Business,City Center,Online,New Purchase
INV02367,August,Filter Cartridge,2,20077,40154,Institution,City Center,Cash,New Purchase
INV02368,August,Maintenance,1,32006,32006,Institution,Downtown,Cash,New Purchase
INV02369,August,Filter Cartridge,2,16847,33694,Household,Downtown,Card,Maintenance
INV02370,August,Maintenance,1,18225,18225,Institution,Downtown,Online,Maintenance
INV02371,August,Accessories,2,5000,10000,Household,Industrial Area,Online,Maintenance
INV02372,August,Maintenance,1,18614,18614,Household,Uptown,Online,Cartridge Replacement
INV02373,August,Industrial Filter,2,5000,10000,Institution,Downtown,Cash,New Purchase
INV02374,August,Filter Cartridge,1,20379,20379,Household,City Center,Cash,New Purchase
INV02375,August,Industrial Filter,2,5000,10000,Business,Uptown,Online,Maintenance
INV02376,August,Filter Cartridge,1,31226,31226,Household,Industrial Area,Card,New Purchase
INV02377,August,Filter Cartridge,3,5000,15000,Institution,Uptown,Online,New Purchase
INV02378,August,Filter Cartridge,2,5000,10000,Business,Downtown,Cash,Maintenance
INV02379,August,Maintenance,1,41244,41244,Institution,City Center,Cash,New Purchase
INV02380,August,Industrial Filter,1,25178,25178,Institution,Suburbs,Cash,New Purchase
INV02381,August,Accessories,1,5000,5000,Business,Downtown,Cash,Maintenance
INV02382,August,Accessories,1,14242,14242,Household,Uptown,Card,Cartridge Replacement
INV02383,August,Accessories,1,17627,17627,Institution,Uptown,Online,New Purchase
INV02384,August,Water Purifier,2,5000,10000,Institution,Suburbs,Cash,Maintenance
INV02385,August,Filter Cartridge,1,5000,5000,Business,Downtown,Card,Maintenance
INV02386,August,Industrial Filter,2,5000,10000,Household,Suburbs,Cash,New Purchase
INV02387,August,Water Purifier,3,20003,60009,Institution,Industrial Area,Card,Maintenance
INV02388,August,Maintenance,1,32755,32755,Institution,Downtown,Online,Cartridge Replacement
INV02389,August,Maintenance,2,5000,10000,Household,Downtown,Cash,Cartridge Replacement
INV02390,August,Industrial Filter,3,5000,15000,Business,Suburbs,Online,New Purchase
INV02391,August,Maintenance,3,26296,78888,Household,City Center,Card,Maintenance
INV02392,August,Water Purifier,3,5000,15000,Institution,Uptown,Card,Maintenance
INV02393,August,Maintenance,3,25419,76257,Household,Suburbs,Online,New Purchase
INV02394,August,Filter Cartridge,3,24080,72240,Business,Industrial Area,Cash,Cartridge Replacement
INV02395,August,Filter Cartridge,2,18113,36226,Household,Industrial Area,Online,Maintenance
INV02396,August,Industrial Filter,2,5000,10000,Household,Downtown,Card,New Purchase
INV02397,August,Accessories,1,6996,6996,Business,Uptown,Cash,Maintenance
INV02398,August,Filter Cartridge,3,20568,61704,Institution,Suburbs,Card,Maintenance
INV02399,August,Filter Cartridge,2,5000,10000,Business,Uptown,Online,New Purchase
INV02400,August,Water Purifier,1,34440,34440,Household,Uptown,Online,Cartridge Replacement
INV02401,August,Filter Cartridge,1,8760,8760,Household,City Center,Online,Cartridge Replacement
INV02402,August,Industrial Filter,1,5000,5000,Business,Uptown,Cash,New Purchase
INV02403,August,Accessories,1,12404,12404,Business,Uptown,Card,Cartridge Replacement
INV02404,August,Filter Cartridge,1,5000,5000,Business,Uptown,Online,New Purchase
INV02405,August,Accessories,3,5000,15000,Institution,Downtown,Cash,Maintenance
INV02406,August,Maintenance,1,7120,7120,Institution,City Center,Cash,New Purchase
INV02407,August,Maintenance,3,26570,79710,Business,Uptown,Online,Maintenance
INV02408,August,Water Purifier,2,16385,32770,Institution,City Center,Online,New Purchase
INV02409,August,Filter Cartridge,2,7360,14720,Institution,Industrial Area,Online,Maintenance
INV02410,August,Accessories,2,5000,10000,Business,Downtown,Online,New Purchase
INV02411,August,Maintenance,2,14101,28202,Business,Suburbs,Card,New Purchase
INV02412,August,Industrial Filter,4,32136,128544,Business,City Center,Cash,New Purchase
INV02413,August,Water Purifier,2,19825,39650,Business,Uptown,Cash,New Purchase
INV02414,August,Industrial Filter,2,5000,10000,Institution,City Center,Cash,Maintenance
INV02415,August,Accessories,2,18079,36158,Household,Suburbs,Cash,Cartridge Replacement
INV02416,August,Maintenance,3,24658,73974,Business,Uptown,Card,New Purchase
INV02417,August,Filter Cartridge,1,15542,15542,Household,City Center,Card,New Purchase
INV02418,August,Industrial Filter,1,21717,21717,Institution,Suburbs,Online,Maintenance
INV02419,August,Water Purifier,1,5000,5000,Business,Suburbs,Cash,New Purchase
INV02420,August,Industrial Filter,1,33077,33077,Business,Downtown,Cash,New Purchase
INV02421,August,Accessories,2,5000,10000,Household,City Center,Cash,New Purchase
INV02422,August,Maintenance,1,5000,5000,Institution,Uptown,Online,Maintenance
INV02423,August,Accessories,1,26447,26447,Household,Uptown,Online,New Purchase
INV02424,August,Maintenance,1,5000,5000,Institution,Downtown,Card,Cartridge Replacement
INV02425,August,Industrial Filter,2,13723,27446,Institution,Suburbs,Cash,Cartridge Replacement
INV02426,August,Filter Cartridge,2,5000,10000,Business,Downtown,Cash,Cartridge Replacement
INV02427,August,Water Purifier,2,37632,75264,Business,Downtown,Cash,Maintenance
INV02428,August,Water Purifier,1,5000,5000,Business,Suburbs,Online,New Purchase
INV02429,August,Filter Cartridge,2,5000,10000,Business,Industrial Area,Online,New Purchase
INV02430,August,Maintenance,1,5000,5000,Household,City Center,Cash,New Purchase
INV02431,August,Industrial Filter,3,7581,22743,Institution,Downtown,Online,New Purchase
INV02432,August,Industrial Filter,1,5056,5056,Business,Uptown,Card,New Purchase
INV02433,August,Water Purifier,1,15159,15159,Household,Downtown,Online,New Purchase
INV02434,August,Filter Cartridge,3,26316,78948,Business,City Center,Online,Maintenance
INV02435,August,Maintenance,2,16351,32702,Business,City Center,Online,New Purchase
INV02436,August,Filter Cartridge,1,10270,10270,Household,Industrial Area,Cash,New Purchase
INV02437,August,Maintenance,1,25466,25466,Household,Downtown,Online,New Purchase
INV02438,August,Maintenance,3,5000,15000,Household,Suburbs,Cash,New Purchase
INV02439,August,Water Purifier,1,5000,5000,Institution,Suburbs,Card,Cartridge Replacement
INV02440,August,Maintenance,2,5000,10000,Business,City Center,Card,New Purchase
INV02441,August,Industrial Filter,3,17506,52518,Household,Suburbs,Cash,Cartridge Replacement
INV02442,August,Water Purifier,3,21792,65376,Business,Industrial Area,Card,Maintenance
INV02443,August,Industrial Filter,2,33048,66096,Household,Suburbs,Online,New Purchase
INV02444,August,Filter Cartridge,4,7932,31728,Business,Uptown,Cash,New Purchase
INV02445,August,Maintenance,3,8859,26577,Business,Downtown,Card,New Purchase
INV02446,August,Industrial Filter,2,26826,53652,Business,City Center,Cash,Maintenance
INV02447,August,Filter Cartridge,1,27953,27953,Business,City Center,Cash,New Purchase
INV02448,August,Accessories,3,5000,15000,Household,City Center,Cash,New Purchase
INV02449,August,Maintenance,1,32942,32942,Business,Uptown,Cash,Maintenance
INV02450,August,Water Purifier,2,5000,10000,Institution,Uptown,Card,Maintenance
INV02451,August,Accessories,2,6809,13618,Household,Industrial Area,Cash,New Purchase
INV02452,August,Accessories,3,20499,61497,Household,Uptown,Cash,New Purchase
INV02453,August,Maintenance,3,5000,15000,Business,City Center,Cash,New Purchase
INV02454,August,Industrial Filter,2,31341,62682,Business,Industrial Area,Online,New Purchase
INV02455,August,Maintenance,3,16234,48702,Institution,Industrial Area,Card,New Purchase
INV02456,August,Filter Cartridge,1,34419,34419,Institution,Industrial Area,Card,New Purchase
INV02457,August,Accessories,1,13367,13367,Household,City Center,Card,Cartridge Replacement
INV02458,August,Maintenance,1,13101,13101,Institution,City Center,Online,Maintenance
INV02459,August,Industrial Filter,2,5000,10000,Household,City Center,Cash,New Purchase
INV02460,August,Water Purifier,3,36729,110187,Household,Suburbs,Online,Maintenance
INV02461,August,Industrial Filter,2,31370,62740,Household,City Center,Card,New Purchase
INV02462,August,Water Purifier,1,6743,6743,Institution,Uptown,Card,New Purchase
INV02463,August,Water Purifier,1,28072,28072,Business,Suburbs,Cash,Cartridge Replacement
INV02464,August,Accessories,1,20654,20654,Household,Downtown,Card,New Purchase
INV02465,August,Maintenance,2,12363,24726,Household,Downtown,Cash,New Purchase
INV02466,August,Water Purifier,1,5000,5000,Business,Uptown,Online,New Purchase
INV02467,August,Industrial Filter,1,5000,5000,Business,Uptown,Cash,New Purchase
INV02468,August,Industrial Filter,1,5000,5000,Business,Uptown,Card,New Purchase
INV02469,August,Water Purifier,3,5477,16431,Business,Suburbs,Cash,New Purchase
INV02470,August,Maintenance,1,15788,15788,Institution,Downtown,Online,New Purchase
INV02471,August,Maintenance,1,10858,10858,Business,Industrial Area,Cash,New Purchase
INV02472,August,Maintenance,4,6370,25480,Institution,City Center,Card,New Purchase
INV02473,August,Accessories,3,13302,39906,Household,Uptown,Cash,New Purchase
INV02474,August,Maintenance,2,37018,74036,Household,Uptown,Card,New Purchase
INV02475,August,Industrial Filter,1,5000,5000,Business,Downtown,Card,New Purchase
INV02476,August,Maintenance,4,35836,143344,Institution,Uptown,Online,New Purchase
INV02477,August,Maintenance,1,17316,17316,Business,Uptown,Cash,New Purchase
INV02478,August,Accessories,1,23841,23841,Household,Suburbs,Cash,New Purchase
INV02479,August,Water Purifier,1,29316,29316,Institution,Industrial Area,Card,New Purchase
INV02480,August,Filter Cartridge,1,21542,21542,Household,Uptown,Cash,New Purchase
INV02481,August,Industrial Filter,2,16909,33818,Household,Downtown,Online,New Purchase
INV02482,August,Accessories,2,5000,10000,Business,Uptown,Cash,New Purchase
INV02483,August,Maintenance,2,24699,49398,Household,Downtown,Online,New Purchase
INV02484,August,Accessories,1,32240,32240,Business,Downtown,Cash,New Purchase
INV02485,August,Accessories,5,14583,72915,Institution,Suburbs,Cash,New Purchase
INV02486,August,Accessories,1,37330,37330,Business,Downtown,Online,New Purchase
INV02487,August,Filter Cartridge,2,5000,10000,Business,Uptown,Card,New Purchase
INV02488,August,Industrial Filter,1,16655,16655,Business,City Center,Online,Maintenance
INV02489,August,Water Purifier,1,8716,8716,Household,Suburbs,Card,New Purchase
INV02490,August,Accessories,1,10260,10260,Institution,Industrial Area,Cash,Cartridge Replacement
INV02491,August,Accessories,1,28586,28586,Household,Industrial Area,Card,New Purchase
INV02492,August,Accessories,3,33516,100548,Business,Uptown,Cash,New Purchase
INV02493,August,Accessories,1,5000,5000,Household,Downtown,Online,Maintenance
INV02494,August,Water Purifier,2,5000,10000,Household,Suburbs,Online,New Purchase
INV02495,August,Industrial Filter,4,5598,22392,Household,Suburbs,Card,Maintenance
INV02496,August,Filter Cartridge,1,37673,37673,Household,Industrial Area,Card,New Purchase
INV02497,August,Water Purifier,1,25213,25213,Business,Uptown,Online,Maintenance
INV02498,August,Maintenance,2,5000,10000,Business,Suburbs,Cash,New Purchase
INV02499,August,Water Purifier,1,7625,7625,Institution,Industrial Area,Cash,Cartridge Replacement
INV02500,August,Accessories,2,14255,28510,Institution,City Center,Card,New Purchase
INV02501,August,Water Purifier,2,18894,37788,Institution,Suburbs,Cash,Maintenance
INV02502,August,Water Purifier,3,20343,61029,Institution,Suburbs,Cash,New Purchase
INV02503,August,Accessories,1,20042,20042,Household,Industrial Area,Cash,Maintenance
INV02504,August,Water Purifier,1,5000,5000,Business,City Center,Online,New Purchase
INV02505,August,Maintenance,1,21116,21116,Institution,Industrial Area,Card,New Purchase
INV02506,August,Industrial Filter,1,5000,5000,Business,Uptown,Cash,New Purchase
INV02507,August,Filter Cartridge,3,10253,30759,Institution,City Center,Card,New Purchase
INV02508,August,Accessories,1,5352,5352,Business,Industrial Area,Card,New Purchase
INV02509,August,Filter Cartridge,2,5000,10000,Business,City Center,Card,New Purchase
INV02510,August,Maintenance,1,13811,13811,Business,Suburbs,Card,Cartridge Replacement
INV02511,August,Maintenance,1,5000,5000,Institution,Industrial Area,Card,Cartridge Replacement
INV02512,August,Water Purifier,1,5000,5000,Institution,Suburbs,Online,Cartridge Replacement
INV02513,August,Water Purifier,2,5000,10000,Business,Industrial Area,Cash,New Purchase
INV02514,August,Maintenance,1,16098,16098,Household,Industrial Area,Cash,Maintenance
INV02515,August,Filter Cartridge,3,32862,98586,Household,Suburbs,Online,New Purchase
INV02516,August,Water Purifier,3,19600,58800,Household,Suburbs,Card,New Purchase
INV02517,August,Filter Cartridge,3,8002,24006,Household,Suburbs,Online,New Purchase
INV02518,August,Water Purifier,1,22727,22727,Business,Downtown,Card,Maintenance
INV02519,August,Filter Cartridge,3,5000,15000,Institution,City Center,Card,New Purchase
INV02520,August,Accessories,1,24178,24178,Business,Suburbs,Online,Cartridge Replacement
INV02521,August,Filter Cartridge,2,5000,10000,Business,Suburbs,Online,New Purchase
INV02522,August,Industrial Filter,1,5000,5000,Household,Downtown,Online,New Purchase
INV02523,August,Filter Cartridge,1,16442,16442,Business,Industrial Area,Card,New Purchase
INV02524,August,Accessories,2,5813,11626,Institution,Downtown,Cash,New Purchase
INV02525,August,Maintenance,1,9998,9998,Business,City Center,Cash,New Purchase
INV02526,August,Accessories,1,33853,33853,Institution,Uptown,Card,New Purchase
INV02527,August,Maintenance,1,23035,23035,Business,Suburbs,Card,Maintenance
INV02528,August,Accessories,1,5000,5000,Household,Downtown,Online,New Purchase
INV02529,August,Water Purifier,2,5000,10000,Institution,Suburbs,Cash,New Purchase
INV02530,August,Maintenance,1,12887,12887,Household,City Center,Cash,New Purchase
INV02531,August,Filter Cartridge,1,5000,5000,Institution,Downtown,Cash,New Purchase
INV02532,August,Industrial Filter,1,20435,20435,Business,Industrial Area,Card,New Purchase
INV02533,August,Filter Cartridge,1,5000,5000,Institution,Industrial Area,Online,Maintenance
INV02534,August,Industrial Filter,1,6226,6226,Institution,City Center,Cash,New Purchase
INV02535,August,Maintenance,2,28110,56220,Household,Uptown,Online,Cartridge Replacement
INV02536,August,Filter Cartridge,1,5000,5000,Institution,Industrial Area,Cash,Maintenance
INV02537,August,Maintenance,3,19445,58335,Household,Downtown,Card,New Purchase
INV02538,August,Industrial Filter,1,5000,5000,Business,Industrial Area,Cash,New Purchase
